timestamp,latitude,longitude,altitude
2017-05-01T09:34:39.000+09:00,34.15530204772949,134.4908915758133,11.84
2017-05-01T09:34:40.000+09:00,34.15530204772949,134.4908915758133,11.83
2017-05-01T09:34:41.000+09:00,34.15530204772949,134.4908915758133,11.85
2017-05-01T09:34:42.000+09:00,34.15530204772949,134.4908915758133,11.78
2017-05-01T09:34:43.000+09:00,34.155311703681946,134.49089121818542,11.85
2017-05-01T09:34:44.000+09:00,34.1553099155426,134.49089300632477,11.77
2017-05-01T09:34:45.000+09:00,34.155306816101074,134.49089550971985,11.72
2017-05-01T09:34:46.000+09:00,34.155306816101074,134.49089550971985,11.81
2017-05-01T09:34:47.000+09:00,34.155306816101074,134.49089550971985,11.82
2017-05-01T09:34:48.000+09:00,34.155306816101074,134.49089550971985,11.75
2017-05-01T09:34:49.000+09:00,34.155306816101074,134.49089550971985,11.79
2017-05-01T09:34:50.000+09:00,34.155306816101074,134.49089550971985,11.83
2017-05-01T09:34:51.000+09:00,34.155306816101074,134.49089550971985,12.06
2017-05-01T09:34:52.000+09:00,34.155306816101074,134.49089550971985,11.96
2017-05-01T09:34:53.000+09:00,34.155306816101074,134.49089550971985,11.98
2017-05-01T09:34:54.000+09:00,34.155285120010376,134.49090051651,11.89
2017-05-01T09:34:55.000+09:00,34.1552848815918,134.49090588092804,12.01
2017-05-01T09:34:56.000+09:00,34.155282378196716,134.49090790748596,11.92
2017-05-01T09:34:57.000+09:00,34.15528082847595,134.4909120798111,11.97
2017-05-01T09:34:58.000+09:00,34.155282735824585,134.49092173576355,12.04
2017-05-01T09:34:59.000+09:00,34.15528738498688,134.49093341827393,12.08
2017-05-01T09:35:00.000+09:00,34.15529119968414,134.49094378948212,12.08
2017-05-01T09:35:01.000+09:00,34.15529179573059,134.49095046520233,12.01
2017-05-01T09:35:02.000+09:00,34.15529179573059,134.49095046520233,11.96
2017-05-01T09:35:03.000+09:00,34.15529179573059,134.49095046520233,12.02
2017-05-01T09:35:04.000+09:00,34.15529179573059,134.49095046520233,12.0
2017-05-01T09:35:05.000+09:00,34.15529024600983,134.49095702171326,11.94
2017-05-01T09:35:06.000+09:00,34.15529489517212,134.4909508228302,11.92
2017-05-01T09:35:07.000+09:00,34.155295848846436,134.49094355106354,11.79
2017-05-01T09:35:08.000+09:00,34.155295848846436,134.49094355106354,11.84
2017-05-01T09:35:09.000+09:00,34.15529000759125,134.49093186855316,11.88
2017-05-01T09:35:10.000+09:00,34.15529000759125,134.49093186855316,11.98
2017-05-01T09:35:11.000+09:00,34.15529000759125,134.49093186855316,11.98
2017-05-01T09:35:12.000+09:00,34.15529000759125,134.49093186855316,11.88
2017-05-01T09:35:13.000+09:00,34.15529000759125,134.49093186855316,11.99
2017-05-01T09:35:14.000+09:00,34.15529000759125,134.49093186855316,11.98
2017-05-01T09:35:15.000+09:00,34.15529000759125,134.49093186855316,12.08
2017-05-01T09:35:16.000+09:00,34.15529000759125,134.49093186855316,11.87
2017-05-01T09:35:17.000+09:00,34.15529000759125,134.49093186855316,12.1
2017-05-01T09:35:18.000+09:00,34.15529000759125,134.49093186855316,11.8
2017-05-01T09:35:19.000+09:00,34.15529000759125,134.49093186855316,11.89
2017-05-01T09:35:20.000+09:00,34.15528452396393,134.49092197418213,11.87
2017-05-01T09:35:21.000+09:00,34.15528321266174,134.49091982841492,11.96
2017-05-01T09:35:22.000+09:00,34.15528321266174,134.49091804027557,11.94
2017-05-01T09:35:23.000+09:00,34.15529489517212,134.4909142255783,11.93
2017-05-01T09:35:24.000+09:00,34.155311822891235,134.49091053009033,11.83
2017-05-01T09:35:25.000+09:00,34.155324935913086,134.49091613292694,12.04
2017-05-01T09:35:26.000+09:00,34.15532886981964,134.49092423915863,11.95
2017-05-01T09:35:27.000+09:00,34.15532433986664,134.49093997478485,11.87
2017-05-01T09:35:28.000+09:00,34.15531945228577,134.49095463752747,11.81
2017-05-01T09:35:29.000+09:00,34.155319929122925,134.49096834659576,11.76
2017-05-01T09:35:30.000+09:00,34.15532743930817,134.4909794330597,11.82
2017-05-01T09:35:31.000+09:00,34.15533483028412,134.49098670482635,11.86
2017-05-01T09:35:32.000+09:00,34.15534329414368,134.49099683761597,12.02
2017-05-01T09:35:33.000+09:00,34.155354499816895,134.4910101890564,11.78
2017-05-01T09:35:34.000+09:00,34.15536332130432,134.49102091789246,11.67
2017-05-01T09:35:35.000+09:00,34.15537106990814,134.49102985858917,11.61
2017-05-01T09:35:36.000+09:00,34.155375480651855,134.49103438854218,11.52
2017-05-01T09:35:37.000+09:00,34.15537905693054,134.49104118347168,11.35
2017-05-01T09:35:38.000+09:00,34.15538513660431,134.4910525083542,11.37
2017-05-01T09:35:39.000+09:00,34.155391693115234,134.49106514453888,11.44
2017-05-01T09:35:40.000+09:00,34.15539741516113,134.49107706546783,11.48
2017-05-01T09:35:41.000+09:00,34.15539908409119,134.4910899400711,11.41
2017-05-01T09:35:42.000+09:00,34.15539872646332,134.491108417511,11.49
2017-05-01T09:35:43.000+09:00,34.155396461486816,134.49112808704376,11.56
2017-05-01T09:35:44.000+09:00,34.155394077301025,134.49113941192627,11.5
2017-05-01T09:35:45.000+09:00,34.15539598464966,134.49115550518036,11.43
2017-05-01T09:35:46.000+09:00,34.15539908409119,134.49116849899292,11.38
2017-05-01T09:35:47.000+09:00,34.15539908409119,134.49116849899292,11.39
2017-05-01T09:35:48.000+09:00,34.155402302742004,134.49117279052734,11.38
2017-05-01T09:35:49.000+09:00,34.155396819114685,134.4911813735962,11.31
2017-05-01T09:35:50.000+09:00,34.1553875207901,134.49119186401367,11.36
2017-05-01T09:35:51.000+09:00,34.15537750720978,134.4912006855011,11.42
2017-05-01T09:35:52.000+09:00,34.15536677837372,134.4912062883377,11.3
2017-05-01T09:35:53.000+09:00,34.155354619026184,134.49121177196503,11.3
2017-05-01T09:35:54.000+09:00,34.15534293651581,134.4912143945694,11.22
2017-05-01T09:35:55.000+09:00,34.15532886981964,134.4912153482437,11.32
2017-05-01T09:35:56.000+09:00,34.15531527996063,134.49121689796448,11.31
2017-05-01T09:35:57.000+09:00,34.155303716659546,134.4912167787552,11.23
2017-05-01T09:35:58.000+09:00,34.15529274940491,134.4912145137787,11.27
2017-05-01T09:35:59.000+09:00,34.15528213977814,134.49120891094208,11.26
2017-05-01T09:36:00.000+09:00,34.15527033805847,134.49119925498962,11.2
2017-05-01T09:36:01.000+09:00,34.155258893966675,134.4911891222,11.31
2017-05-01T09:36:02.000+09:00,34.15524768829346,134.49118089675903,11.22
2017-05-01T09:36:03.000+09:00,34.155234813690186,134.49117243289948,11.29
2017-05-01T09:36:04.000+09:00,34.15522229671478,134.49116432666779,11.33
2017-05-01T09:36:05.000+09:00,34.15521049499512,134.4911549091339,11.19
2017-05-01T09:36:06.000+09:00,34.15519833564758,134.49114406108856,11.16
2017-05-01T09:36:07.000+09:00,34.155184864997864,134.4911346435547,11.06
2017-05-01T09:36:08.000+09:00,34.1551707983017,134.4911264181137,11.24
2017-05-01T09:36:09.000+09:00,34.15515720844269,134.49112010002136,11.19
2017-05-01T09:36:10.000+09:00,34.15514254570007,134.49111676216125,11.03
2017-05-01T09:36:11.000+09:00,34.15512669086456,134.49111545085907,11.1
2017-05-01T09:36:12.000+09:00,34.155113697052,134.49111664295197,11.03
2017-05-01T09:36:13.000+09:00,34.155099987983704,134.49111831188202,10.99
2017-05-01T09:36:14.000+09:00,34.15508699417114,134.4911185503006,10.9
2017-05-01T09:36:15.000+09:00,34.15507233142853,134.4911185503006,10.75
2017-05-01T09:36:16.000+09:00,34.15505528450012,134.49111878871918,10.77
2017-05-01T09:36:17.000+09:00,34.15503966808319,134.4911197423935,10.54
2017-05-01T09:36:18.000+09:00,34.15502417087555,134.49111998081207,10.63
2017-05-01T09:36:19.000+09:00,34.15500855445862,134.4911185503006,10.52
2017-05-01T09:36:20.000+09:00,34.15499222278595,134.49111807346344,10.52
2017-05-01T09:36:21.000+09:00,34.15497803688049,134.49111831188202,10.77
2017-05-01T09:36:22.000+09:00,34.15496468544006,134.49112212657928,10.59
